"IdAlumno","PeriodoAcad","Genero","PrepaPrivada","PromedioAcum"
"A91804","AD06","M","Privada",90.583
"A91809","AD06","M","Publica",81.416
"A91812","AD06","M","Publica",76.666
"A91817","AD06","M","Privada",78.8
"A91822","AD06","M","Publica",99.076
"A91823","AD06","F","Publica",94.533
"A91824","AD06","M","Privada",0
"A91826","AD06","M","Privada",0
"A91830","AD06","M","Privada",0
"A91832","AD06","M","Publica",86.81
"A91837","AD06","M","Privada",0
"A91838","AD06","F","Privada",0
"A91840","AD06","M","Publica",77.578
"A91842","AD06","M","Publica",80.289
"A91847","AD06","M","Publica",78.837
"A91848","AD06","F","Privada",0
"A91850","AD06","F","Publica",75.242
"A91851","AD06","M","Publica",0
"A91852","AD06","M","Privada",0
"A91853","AD06","M","Publica",80.925
"A91854","AD06","M","Privada",95.615
"A91855","AD06","F","Privada",92.466
"A91856","AD06","M","Publica",83.7
"A91857","AD06","M","Publica",97.666
"A91860","AD06","M","Publica",66.312
"A91866","AD06","M","Publica",91.444
"A91868","AD06","F","Publica",92.583
"A91869","AD06","F","Publica",81.2
"A91872","AD06","M","Publica",0
"A91875","AD06","M","Privada",74.473
"A91893","AD06","M","Privada",80.575
"A91899","AD06","F","Privada",69.904
"A91903","AD06","M","Publica",78.75
"A91918","AD06","M","Publica",79.887
"A91933","AD06","F","Privada",81.153
"A91940","AD06","F","Publica",79.5
"A91942","AD06","M","Privada",75.259
"A91948","AD06","M","Publica",89.677
"A91951","AD06","M","Publica",78.09
"A91956","AD06","F","Publica",80.246
"A91957","AD06","F","Publica",83.825
"A91959","AD06","M","Privada",88.72
"A91961","AD06","F","Publica",82.948
"A91965","AD06","F","Publica",83.595
"A91966","AD06","M","Privada",94.923
"A91977","AD06","M","Privada",84.421
"A91980","AD06","M","Publica",70
"A91985","AD06","M","Publica",65.294
"A91989","AD06","M","Publica",70.655
"A91991","AD06","F","Privada",84.58
"A91999","AD06","M","Publica",85.32
"A92001","AD06","M","Publica",74.857
"A92003","AD06","M","Publica",79.297
"A92004","AD06","M","Publica",82.083
"A92010","AD06","F","Publica",88
"A92011","AD06","F","Publica",89.788
"A92012","AD06","F","Publica",81.442
"A92017","AD06","F","Publica",86.581
"A92023","AD06","F","Publica",84.592
"A92025","AD06","F","Publica",94.716
"A92026","AD06","F","Publica",69.3
"A92039","AD06","M","Publica",83.519
"A92045","AD06","M","Privada",76.461
"A92048","AD06","F","Privada",74.692
"A92049","AD06","F","Privada",91.166
"A92051","AD06","M","Publica",79.292
"A92052","AD06","M","Publica",83.909
"A92054","AD06","M","Publica",85.254
"A92055","AD06","M","Privada",0
"A92057","AD06","M","Privada",90.642
"A92058","AD06","M","Privada",94.923
"A92059","AD06","F","Privada",87.071
"A92064","AD06","F","Privada",84.5
"A92065","AD06","M","Publica",75.842
"A92068","AD06","M","Publica",74.024
"A92069","AD06","M","Privada",84.333
"A92075","AD06","M","Privada",75.857
"A92076","AD06","M","Privada",0
"A92078","AD06","M","Publica",76.62
"A92085","AD06","M","Publica",83.82
"A92086","AD06","M","Publica",92
"A92088","AD06","F","Privada",77.769
"A92093","AD06","F","Publica",76.738
"A92097","AD06","F","Publica",87.018
"A92104","AD06","F","Publica",81.9
"A92105","AD06","F","Privada",86.911
"A92106","AD06","M","Privada",81.447
"A92107","AD06","M","Privada",83.756
"A92108","AD06","M","Publica",79.837
"A92109","AD06","F","Privada",86.703
"A92111","AD06","M","Privada",74.333
"A92112","AD06","F","Privada",88.538
"A92115","AD06","F","Privada",78.638
"A92120","AD06","F","Privada",81.25
"A92122","AD06","M","Privada",90.125
"A92126","AD06","F","Privada",0
"A92127","AD06","M","Publica",70.4
"A92130","AD06","M","Privada",75
"A92131","AD06","M","Privada",85.423
"A92137","AD06","M","Privada",83.44
"A92138","AD06","M","Privada",76.933
"A92139","AD06","M","Privada",93.435
"A92148","AD06","M","Privada",79.411
"A92152","AD06","M","Privada",84.794
"A92153","AD06","M","Privada",77.562
"A92154","AD06","M","Privada",78.482
"A92155","AD06","M","Privada",73.388
"A92158","AD06","M","Privada",88.214
"A92160","AD06","F","Privada",85.769
"A92166","AD06","F","Publica",0
"A92168","AD06","M","Privada",61.789
"A92172","AD06","M","Privada",86.36
"A92173","AD06","F","Privada",86.111
"A92174","AD06","F","Privada",91.461
"A92176","AD06","F","Privada",91.346
"A92179","AD06","F","Privada",86.076
"A92180","AD06","M","Privada",84.884
"A92182","AD06","M","Privada",86.166
"A92183","AD06","M","Privada",78.333
"A92188","AD06","M","Privada",83.59
"A92189","AD06","M","Privada",90.111
"A92190","AD06","M","Privada",88.208
"A92191","AD06","M","Publica",84.307
"A92192","AD06","M","Privada",79.037
"A92193","AD06","M","Privada",96
"A92194","AD06","M","Privada",93.826
"A92195","AD06","M","Privada",86.115
"A92197","AD06","F","Privada",89.192
"A92198","AD06","M","Privada",75
"A92200","AD06","F","Privada",96.576
"A92201","AD06","M","Privada",78.384
"A92202","AD06","M","Privada",94.24
"A92203","AD06","M","Privada",91.85
"A92204","AD06","M","Privada",75.529
"A92205","AD06","M","Privada",85.692
"A92208","AD06","F","Privada",88.814
"A92209","AD06","M","Privada",80.538
"A92210","AD06","M","Privada",73.68
"A92211","AD06","M","Publica",82.333
"A92213","AD06","F","Privada",81.04
"A92214","AD06","F","Privada",84.88
"A92215","AD06","F","Privada",89.576
"A92216","AD06","F","Privada",88.6
"A92217","AD06","F","Publica",75.366
"A92218","AD06","F","Privada",92.074
"A92219","AD06","F","Privada",89.925
"A92220","AD06","F","Privada",87.4
"A92224","AD06","F","Privada",90.76
"A92225","AD06","F","Privada",80.25
"A92226","AD06","M","Privada",77.464
"A92230","AD06","M","Privada",83.571
"A92231","AD06","F","Privada",76.666
"A92232","AD06","M","Publica",72.615
"A92233","AD06","M","Privada",80.473
"A92234","AD06","M","Privada",79.347
"A92235","AD06","F","Publica",79.25
"A92236","AD06","M","Privada",69.4
"A92238","AD06","F","Privada",79.035
"A92239","AD06","M","Privada",69.615
"A92240","AD06","M","Privada",89.714
"A92242","AD06","F","Publica",92.853
"A92243","AD06","F","Privada",83.962
"A92245","AD06","M","Privada",77.083
"A92246","AD06","M","Privada",75.153
"A92247","AD06","M","Privada",81.541
"A92248","AD06","M","Privada",76.391
"A92250","AD06","F","Privada",93.08
"A92251","AD06","F","Privada",79.48
"A92252","AD06","M","Privada",84.391
"A92258","AD06","M","Privada",92.037
"A92260","AD06","F","Privada",87.653
"A92262","AD06","F","Privada",92.461
"A92263","AD06","M","Privada",74
"A92265","AD06","F","Privada",87.2
"A92269","AD06","M","Publica",81.5
"A92270","AD06","M","Publica",87.529
"A92274","AD06","F","Privada",94.083
"A92276","AD06","M","Privada",95.48
"A92278","AD06","F","Privada",94.36
"A92280","AD06","F","Privada",81.555
"A92283","AD06","M","Privada",82.166
"A92284","AD06","M","Privada",65.68
"A92285","AD06","F","Privada",86.25
"A92286","AD06","M","Publica",76.85
"A92287","AD06","F","Privada",72.869
"A92288","AD06","F","Privada",85
"A92289","AD06","F","Privada",92.291
"A92290","AD06","F","Privada",92.28
"A92292","AD06","F","Privada",77.15
"A92293","AD06","M","Privada",82.103
"A92294","AD06","F","Privada",91.434
"A92295","AD06","F","Privada",91.961
"A92297","AD06","M","Privada",92.08
"A92298","AD06","M","Privada",93.071
"A92303","AD06","F","Privada",86.111
"A92306","AD06","M","Privada",73
"A92307","AD06","M","Privada",93.2
"A92308","AD06","M","Publica",89.038
"A92309","AD06","M","Privada",98.24
"A92312","AD06","F","Privada",80.153
"A92313","AD06","F","Privada",72.625
"A92314","AD06","F","Privada",75.31
"A92315","AD06","M","Privada",69.384
"A92316","AD06","M","Privada",76.217
"A92317","AD06","F","Privada",81.105
"A92319","AD06","F","Privada",81.307
"A92320","AD06","F","Privada",80.227
"A92321","AD06","M","Privada",76.125
"A92324","AD06","F","Privada",97.166
"A92326","AD06","F","Privada",92.96
"A92327","AD06","M","Privada",87.88
"A92328","AD06","M","Publica",83.285
"A92331","AD06","F","Publica",88.837
"A92332","AD06","M","Privada",63.791
"A92333","AD06","M","Privada",91.166
"A92334","AD06","F","Privada",83.814
"A92335","AD06","M","Privada",79.88
"A92337","AD06","F","Privada",87.678
"A92338","AD06","M","Privada",77.357
"A92339","AD06","F","Privada",96.208
"A92342","AD06","F","Privada",89.125
"A92344","AD06","F","Privada",86.5
"A92345","AD06","F","Privada",93.72
"A92346","AD06","M","Privada",77.724
"A92347","AD06","M","Privada",94.037
"A92348","AD06","M","Publica",86.621
"A92349","AD06","M","Privada",71.526
"A92350","AD06","M","Privada",88.64
"A92351","AD06","F","Publica",83.5
"A92352","AD06","F","Privada",84.111
"A92354","AD06","F","Privada",83.666
"A92356","AD06","M","Privada",97.818
"A92358","AD06","M","Privada",83.384
"A92359","AD06","M","Privada",84.933
"A92362","AD06","M","Publica",81.315
"A92363","AD06","F","Privada",80.962
"A92364","AD06","M","Privada",79.793
"A92365","AD06","M","Privada",71.478
"A92366","AD06","M","Privada",78.576
"A92367","AD06","M","Privada",71.75
"A92368","AD06","M","Publica",84.692
"A92369","AD06","F","Privada",76.892
"A92370","AD06","F","Privada",67.739
"A92371","AD06","M","Privada",91.814
"A92372","AD06","F","Privada",94.5
"A92373","AD06","M","Privada",87.875
"A92375","AD06","F","Privada",85.153
"A92376","AD06","M","Privada",68.133
"A92378","AD06","F","Privada",90.09
"A92379","AD06","F","Publica",88.58
"A92380","AD06","M","Publica",76.285
"A92381","AD06","M","Privada",77.48
"A92382","AD06","M","Privada",80.962
"A92383","AD06","F","Privada",63.894
"A92385","AD06","M","Privada",80.76
"A92386","AD06","M","Privada",81.473
"A92387","AD06","M","Privada",63.409
"A92388","AD06","F","Privada",80.84
"A92389","AD06","M","Privada",84.72
"A92390","AD06","M","Privada",70.571
"A92391","AD06","F","Privada",91.275
"A92394","AD06","M","Privada",76.166
"A92395","AD06","F","Privada",77.538
"A92396","AD06","M","Privada",83.541
"A92397","AD06","F","Privada",83.119
"A92398","AD06","F","Privada",80.518
"A92400","AD06","F","Publica",81.409
"A92403","AD06","F","Privada",81.857
"A92404","AD06","F","Privada",89.52
"A92407","AD06","M","Privada",79.026
"A92408","AD06","F","Privada",84.739
"A92410","AD06","F","Privada",92.107
"A92413","AD06","F","Privada",61.6
"A92414","AD06","M","Publica",0
"A92419","AD06","M","Privada",85.214
"A92420","AD06","F","Privada",86.642
"A92421","AD06","F","Privada",80.928
"A92422","AD06","M","Privada",92.466
"A92424","AD06","F","Privada",97.153
"A92425","AD06","M","Privada",86.923
"A92426","AD06","M","Privada",75.9
"A92427","AD06","F","Privada",89.266
"A92430","AD06","F","Privada",89
"A92431","AD06","M","Privada",88.8
"A92435","AD06","F","Privada",83.533
"A92437","AD06","F","Privada",76.307
"A92439","AD06","M","Privada",75.125
"A92442","AD06","M","Publica",81.125
"A92443","AD06","M","Privada",81.933
"A92444","AD06","M","Privada",87.642
"A92445","AD06","M","Privada",92.785
"A92446","AD06","M","Privada",83.538
"A92447","AD06","F","Privada",91.4
"A92448","AD06","M","Privada",78.214
"A92449","AD06","F","Privada",85.846
"A92450","AD06","M","Privada",95.076
"A92451","AD06","M","Privada",81.714
"A92453","AD06","M","Privada",83
"A92455","AD06","M","Publica",84
"A92456","AD06","F","Publica",0
"A92457","AD06","M","Privada",69.666
"A92459","AD06","M","Privada",63.333
"A92460","AD06","M","Publica",96
"A92461","AD06","M","Privada",87.428
"A92462","AD06","M","Privada",81.142
"A92463","AD06","M","Privada",83.466
"A92464","AD06","M","Privada",77.461
"A92465","AD06","M","Privada",75.8
"A92467","AD06","M","Privada",96.23
"A92468","AD06","F","Privada",85.307
"A92470","AD06","M","Privada",92.846
"A92471","AD06","M","Publica",79.533
"A92472","AD06","M","Privada",86.571
"A92473","AD06","F","Privada",80.285
"A92474","AD06","F","Publica",78.2
"A92475","AD06","M","Privada",90.928
"A92476","AD06","M","Privada",85.562
"A92478","AD06","M","Privada",96.923
"A92479","AD06","M","Privada",70.777
"A92480","AD06","M","Privada",90.333
"A92482","AD06","F","Privada",81.6
"A92483","AD06","F","Privada",79.625
"A92484","AD06","F","Privada",91.307
"A92485","AD06","F","Publica",0
"A92486","AD06","M","Privada",69
"A92487","AD06","F","Privada",81.875
"A92488","AD06","F","Publica",86.545
"A92490","AD06","F","Privada",98.23
"A92493","AD06","F","Publica",88.8
"A92495","AD06","F","Privada",85.5
"A92496","AD06","M","Privada",92.2
"A92497","AD06","M","Privada",75.714
"A92499","AD06","M","Privada",85.357
"A92500","AD06","M","Privada",72.733
"A92502","AD06","M","Publica",83.423
"A92506","AD06","M","Privada",86.357
"A92507","AD06","F","Privada",89.923
"A92508","AD06","M","Privada",65.333
"A92509","AD06","F","Privada",81.461
"A92510","AD06","M","Privada",89.666
"A92511","AD06","F","Privada",88.75
"A92512","AD06","F","Privada",94.692
"A92513","AD06","M","Privada",98
"A92515","AD06","F","Privada",83
"A92517","AD06","M","Privada",87.375
"A92521","AD06","M","Publica",75.76
"A92522","AD06","M","Publica",91.814
"A92523","AD06","M","Privada",86.285
"A92524","AD06","M","Privada",88.307
"A92525","AD06","F","Privada",87.714
"A92526","AD06","M","Privada",81.785
"A92527","AD06","F","Privada",94.384
"A92528","AD06","F","Privada",84.857
"A92529","AD06","M","Privada",79.875
"A92530","AD06","F","Privada",95.285
"A92531","AD06","F","Privada",69.857
"A92532","AD06","F","Publica",82.666
"A92533","AD06","M","Privada",0
"A92534","AD06","M","Publica",82.083
"A92537","AD06","M","Privada",84.166
"A92539","AD06","F","Privada",89.384
"A92540","AD06","M","Privada",83.333
"A92543","AD06","M","Publica",86.866
"A92544","AD06","M","Privada",79.857
"A92549","AD06","M","Privada",86.461
"A92550","AD06","M","Privada",77.333
"A92552","AD06","M","Privada",91.625
"A92553","AD06","M","Privada",95.857
"A92555","AD06","F","Privada",74.23
"A92557","AD06","M","Privada",91.384
"A92559","AD06","F","Privada",91.538
"A92561","AD06","M","Privada",81.812
"A92562","AD06","F","Privada",96
"A92563","AD06","F","Privada",88.2
"A92564","AD06","F","Privada",83.333
"A92567","AD06","M","Privada",91.222
"A92568","AD06","M","Privada",81.857
"A92570","AD06","F","Privada",89.6
"A92573","AD06","M","Privada",85.142
"A92575","AD06","M","Privada",96.1
"A92576","AD06","F","Privada",83.23
"A92578","AD06","M","Privada",82.266
"A92580","AD06","F","Privada",95.733
"A92582","AD06","M","Privada",91.571
"A92583","AD06","F","Privada",88.916
"A92585","AD06","M","Privada",79.538
"A92590","AD06","F","Privada",87.272
"A92598","AD06","F","Privada",88.785
"A92599","AD06","F","Privada",76.533
"A92600","AD06","F","Privada",90.071
"A92603","AD06","F","Privada",89.153
"A92604","AD06","F","Publica",0
"A92605","AD06","F","Privada",92
"A92609","AD06","F","Privada",94.4
"A92610","AD06","F","Privada",82.615
"A92612","AD06","M","Privada",85.266
"A92613","AD06","F","Privada",87.384
"A92614","AD06","M","Privada",93.785
"A92615","AD06","F","Privada",90.6
"A92616","AD06","F","Privada",80.692
"A92617","AD06","M","Privada",95
"A92620","AD06","M","Privada",69.812
"A92621","AD06","M","Privada",82.642
"A92622","AD06","M","Privada",79.533
"A92624","AD06","M","Privada",78.285
"A92625","AD06","M","Privada",82.25
"A92626","AD06","F","Privada",86.692
"A92627","AD06","M","Privada",76
"A92629","AD06","F","Privada",99.285
"A92630","AD06","F","Privada",84.461
"A92631","AD06","F","Privada",82
"A92632","AD06","M","Privada",0
"A92633","AD06","F","Privada",72.285
"A92634","AD06","F","Privada",91.615
"A92636","AD06","F","Privada",75.166
"A92637","AD06","M","Privada",76.428
"A92639","AD06","M","Privada",0
"A92640","AD06","M","Privada",74.875
"A92641","AD06","M","Publica",69.125
"A92642","AD06","M","Privada",78.357
"A92643","AD06","M","Privada",82.416
"A92644","AD06","M","Publica",81.538
"A92649","AD06","M","Privada",93.846
"A92650","AD06","M","Privada",91.307
"A92653","AD06","F","Privada",94.636
"A92658","AD06","M","Privada",63
"A92659","AD06","M","Privada",70.272
"A92660","AD06","F","Privada",95.357
"A92661","AD06","F","Privada",87.923
"A92662","AD06","M","Privada",82
"A92666","AD06","M","Publica",76.923
"A92667","AD06","F","Privada",93
"A92668","AD06","M","Privada",83.73
"A92669","AD06","F","Privada",87
"A92671","AD06","M","Privada",79
"A92675","AD06","M","Privada",91.923
"A92676","AD06","M","Privada",94.857
"A92678","AD06","F","Publica",90.9
"A92679","AD06","M","Privada",75.066
"A92680","AD06","M","Privada",0
"A92682","AD06","M","Privada",85.714
"A92683","AD06","F","Privada",88.714
"A92684","AD06","M","Publica",96.1
"A92685","AD06","M","Privada",72.166
"A92686","AD06","M","Privada",62.5
"A92687","AD06","M","Privada",72.1
"A92688","AD06","M","Privada",82.6
"A92689","AD06","F","Privada",75
"A92693","AD06","M","Publica",73.909
"A92695","AD06","F","Privada",90
"A92696","AD06","F","Privada",88.222
"A92699","AD06","F","Privada",0
"A92701","AD06","M","Privada",0
"A92702","AD06","M","Privada",0
"A92704","AD06","F","Privada",0
"A92706","AD06","F","Privada",0
"A92708","AD06","F","Privada",0
"A92710","AD06","F","Privada",0
"A92712","AD06","M","Publica",89.25
"A92713","AD06","F","Privada",0
"A92714","AD06","M","Privada",0
"A92715","AD06","M","Privada",68.642
"A92719","AD06","F","Privada",0
"A92720","AD06","M","Privada",0
"A92721","AD06","F","Privada",0
"A92722","AD06","M","Privada",0
"A92723","AD06","F","Privada",0
"A92724","AD06","M","Privada",0
"A92725","AD06","M","Privada",0
"A92726","AD06","M","Privada",0
"A92732","AD06","F","Privada",0
"A92733","AD06","M","Privada",0
"A92734","AD06","F","Privada",0
"A92735","AD06","F","Privada",0
"A92736","AD06","F","Privada",0
"A92737","AD06","M","Privada",0
"A92739","AD06","M","Privada",0
"A92740","AD06","M","Privada",0
"A92742","AD06","M","Privada",0
"A92743","AD06","M","Publica",0
"A92744","AD06","F","Privada",0
"A92746","AD06","F","Privada",0
"A92749","AD06","M","Privada",0
"A92750","AD06","M","Privada",0
"A92751","AD06","F","Publica",77.076
"A92753","AD06","F","Privada",0
"A92754","AD06","M","Privada",0
"A92756","AD06","F","Privada",0
"A92757","AD06","M","Publica",78.166
"A92759","AD06","M","Publica",92.538
"A92762","AD06","F","Publica",83.666
"A92763","AD06","F","Privada",0
"A92764","AD06","F","Publica",90.615
"A92765","AD06","F","Privada",0
"A92766","AD06","M","Publica",88.25
"A92768","AD06","M","Privada",0
"A92769","AD06","F","Privada",0
"A92770","AD06","F","Privada",0
"A92774","AD06","F","Privada",0
"A92775","AD06","F","Privada",0
"A92778","AD06","F","Privada",0
"A92779","AD06","M","Privada",0
"A92780","AD06","F","Publica",0
"A92781","AD06","F","Publica",82.555
"A92782","AD06","F","Privada",0
"A92783","AD06","M","Privada",0
"A92784","AD06","M","Privada",0
