PariodoGraduacion,idAlumno
200711,A62760
200711,A62761
200613,A62766
200613,A62767
200711,A62768
200711,A62779
200613,A62780
200811,A62783
200713,A62787
200811,A62788
200613,A62790
200711,A62792
200711,A62793
200711,A62795
200811,A62798
200711,A62799
200713,A62800
200711,A62803
200711,A62811
200811,A62813
200713,A62814
200811,A62815
200713,A62818
200711,A62821
200713,A62825
200711,A62830
200811,A62831
200711,A62833
200711,A62836
200613,A62842
200711,A62849
200711,A62851
200613,A62852
200713,A62855
200811,A62858
200613,A62859
200811,A62860
200711,A62861
200711,A62867
200811,A62868
200713,A62872
200711,A62879
200711,A62880
200613,A62882
200711,A62884
200711,A62886
200811,A62888
200613,A62892
200713,A62893
200713,A62896
200713,A62898
200711,A62899
200711,A62902
200711,A62904
200711,A62906
200711,A62907
200811,A62908
200711,A62910
200711,A62914
200811,A62916
200713,A62919
200711,A62920
200713,A62923
200711,A62927
200811,A62929
200613,A62933
200711,A62937
200613,A62938
200713,A62941
200711,A62942
200613,A62943
200711,A62945
200613,A62947
200811,A62949
200711,A62951
200711,A62953
200713,A62955
200711,A62956
200613,A62958
200811,A62959
200613,A62960
200613,A62961
200711,A62963
200713,A62964
200613,A62971
200713,A62974
200713,A62975
200613,A62977
200811,A62978
200713,A62982
200711,A62990
200711,A62992
200711,A62994
200713,A62996
200711,A63001
200713,A63003
200711,A63007
200811,A63017
200711,A63018
200713,A63019
200713,A63020
200713,A63026
200713,A63029
200711,A63035
200613,A63047
200713,A63051
200811,A63055
200811,A63058
200711,A63063
200711,A63068
200811,A63073
200613,A63077
200613,A63080
200711,A63084
200711,A63085
200713,A63091
200713,A63092
200711,A63093
200713,A63095
200711,A63096
200713,A63097
200711,A63099
200613,A63100
200811,A63103
200711,A63104
200711,A63105
200711,A63106
200613,A63107
200611,A63109
200711,A63112
200713,A63116
200711,A63117
200713,A63118
200811,A63119
200613,A63120
200811,A63121
200613,A63123
200711,A63125
200613,A63127
200711,A63129
200713,A63133
200711,A63135
200711,A63136
200713,A63137
200613,A63138
200711,A63139
200613,A63141
200711,A63143
200413,A63146
200711,A63149
200711,A63151
200613,A63152
200711,A63154
200711,A63156
200711,A63159
200811,A63160
200711,A63161
200811,A63162
200711,A63164
200711,A63165
200713,A63166
200713,A63167
200711,A63168
200613,A63169
200713,A63170
200711,A63171
200713,A63176
200711,A63178
200711,A63179
200811,A63180
200711,A63181
200711,A63188
200713,A63189
200711,A63192
200613,A63196
200711,A63197
200713,A63198
200713,A63199
200713,A63201
200711,A63205
200811,A63210
200613,A63213
200711,A63215
200713,A63217
200713,A63220
200811,A63221
200713,A63234
200613,A63236
200711,A63237
200713,A63239
200713,A63241
200811,A63243
200711,A63245
200711,A63246
200711,A63247
200711,A63248
200811,A63249
200713,A63251
200711,A63252
200713,A63255
200713,A63259
200811,A63260
200713,A63261
200713,A63265
200711,A63267
200713,A63268
200713,A63271
200711,A63276
200711,A63279
200711,A63281
200613,A63282
200811,A63282
200613,A63283
200713,A63286
200713,A63287
200811,A63288
200613,A63290
200811,A63293
200713,A63297
200711,A63298
200811,A63302
200711,A63303
200811,A63306
200711,A63308
200613,A63310
200711,A63314
200613,A63315
200711,A63316
200613,A63318
200711,A63321
200613,A63368
200711,A63372
200713,A63381
200713,A63382
200713,A63383
200713,A63384
200711,A63387
200613,A63388
200711,A63390
200613,A63391
200613,A63393
200811,A63395
200613,A63396
200711,A63398
200811,A63399
200711,A63403
200711,A63407
200811,A63411
200613,A63414
200713,A63415
200711,A63417
200713,A63420
200713,A63421
200711,A63422
200613,A63426
200711,A63432
200713,A63450
200713,A63452
200613,A63456
200711,A63458
200613,A63461
200613,A63462
200613,A63469
200613,A63475
200713,A63477
200811,A63479
200811,A63480
200613,A63481
200711,A63484
200811,A63488
200711,A63492
200711,A63493
200711,A63497
200713,A63498
200811,A63501
200711,A63502
200711,A63503
200713,A63507
200613,A63508
200811,A63510
200613,A63511
200613,A63515
200613,A63516
200711,A63518
200811,A63539
200711,A63546
200713,A63551
200711,A63553
200713,A63557
200613,A63566
200713,A63567
200711,A63569
200711,A63570
200713,A63573
200713,A63576
200713,A63578
200713,A63579
200711,A63580
200713,A63583
200711,A63584
200811,A63585
200811,A63586
200711,A63588
200711,A63589
200711,A63590
200811,A63593
200713,A63594
200713,A63595
200713,A63598
200713,A63600
200811,A63601
200711,A63602
200713,A63603
200711,A63608
200711,A63632
200711,A63633
200711,A63636
200713,A63637
200713,A63638
200613,A63645
200711,A63646
200713,A63647
200811,A63648
200613,A63649
200713,A63650
200811,A63652
200713,A63653
200711,A63656
200711,A63664
200613,A63665
200713,A63667
200811,A63668
200713,A63671
200613,A63672
200711,A63675
200811,A63677
200711,A63681
200811,A63682
200711,A63683
200713,A63685
200611,A63694
200711,A63697
200613,A63702
200711,A63703
200713,A63704
200711,A63705
200613,A63706
200713,A63707
200711,A63711
200613,A63713
200711,A63714
200811,A63715
200711,A63717
200711,A63720
200711,A63723
200811,A63724
200711,A63725
200711,A63726
200713,A63727
200711,A63729
200811,A63732
200711,A63737
200711,A63738
200711,A63740
200713,A63741
200613,A63742
200711,A63744
200811,A63753
200811,A63755
200713,A63759
200713,A63762
200713,A63763
200613,A63767
200613,A63770
200613,A63774
200613,A63810
200711,A63867
200713,A63899
200613,A63908
200711,A63909
200711,A63911
200811,A63938
200713,A63940
200811,A63941
200613,A63944
200811,A63946
200613,A63947
200711,A63948
200713,A63950
200613,A63952
200713,A63953
200713,A63955
200711,A63956
200613,A63959
200613,A63960
200711,A63961
200613,A63965
200713,A63969
200711,A63972
200711,A63973
200713,A63975
200711,A63976
200711,A63977
200713,A63981
200811,A63982
200711,A63984
200811,A63985
200713,A63988
200812,A63989
200713,A63990
200713,A63992
200713,A63994
200711,A63995
200711,A63996
200713,A64038
200713,A64040
200713,A64041
200613,A64042
200711,A64044
200811,A64045
200811,A64050
200713,A64057
200713,A64061
200811,A64062
200811,A64066
200713,A64069
200711,A64071
200711,A64073
200811,A64075
200613,A64077
200711,A64078
200711,A64080
200613,A64082
200811,A64088
200613,A64093
200613,A64096
200711,A64100
200713,A64104
200713,A64108
200713,A64110
200711,A64111
200713,A64113
200811,A64114
200711,A64115
200613,A64116
200713,A64133
200713,A64134
200711,A64135
200711,A64140
200613,A64141
200713,A64143
200711,A64148
200811,A64163
200811,A64171
200713,A64173
200711,A64175
200713,A64179
200811,A64191
200811,A64201
200713,A64203
200713,A64206
200811,A64208
200713,A64214
200811,A64215
200811,A64218
200713,A64221
200713,A64224
200713,A64227
200811,A64228
200811,A64235
200713,A64239
200811,A64246
200713,A64250
200811,A64253
200811,A64256
200811,A64257
200811,A64258
200713,A64265
200811,A64267
200713,A64272
200811,A64273
200811,A64274
200713,A64279
200811,A64281
200811,A64282
200811,A64285
200811,A64286
200811,A64287
200811,A64288
200811,A64290
200811,A64292
200713,A64302
200811,A64311
200713,A64313
200713,A64315
200811,A64318
200811,A64326
200811,A64327
200613,A64331
200811,A64332
200711,A64335
200713,A64374
200811,A64414
200811,A64427
200811,A64431
200811,A64432
200711,A64442
200811,A64444
200811,A64447
200713,A64448
200713,A64452
200713,A64453
200713,A64457
200613,A64464
200811,A64465
200711,A64466
200713,A64468
200811,A64470
200811,A64479
200713,A64487
200811,A64490
200713,A64492
200713,A64494
200713,A64499
200713,A64508
200811,A64510
200811,A64513
200713,A64520
200811,A64523
200711,A64526
200811,A64530
200713,A64534
200713,A64539
200713,A64540
200811,A64547
200811,A64549
200713,A64551
200811,A64552
200713,A64582
200811,A64588
200713,A64631
200713,A64663
200811,A64664
200713,A64665
200811,A64670
200713,A64677
200713,A64680
200811,A64681
200713,A64682
200811,A64684
200713,A64689
200713,A64692
200811,A64695
200713,A64700
200811,A64730
200811,A64737
200811,A64739
200811,A64740
200713,A64745
200811,A64747
200711,A64754
200713,A64756
200811,A64760
200811,A64761
200713,A64764
200811,A64765
200713,A64767
200811,A64768
200811,A64769
200811,A64773
200713,A64774
200811,A64775
200811,A64777
200811,A64778
200811,A64782
200811,A64784
200811,A64785
200811,A64790
200713,A64791
200713,A64797
200811,A64798
200713,A64809
200713,A64813
200713,A64823
200811,A64826
200713,A64829
200811,A64830
200811,A64831
200811,A64833
200811,A64846
200811,A64853
200811,A64856
200713,A64858
200811,A64863
200811,A64865
200713,A64866
200811,A64868
200811,A64869
200811,A64876
200811,A64879
200811,A64885
200811,A64892
200713,A64896
200713,A64901
200713,A64903
200713,A64904
200811,A64906
200713,A64911
200713,A64913
200713,A64918
200811,A64922
200811,A64923
200811,A64930
200811,A64933
200811,A64935
200713,A64938
200811,A64939
200713,A64940
200811,A64943
200713,A64949
200811,A64959
200811,A64967
200811,A64968
200811,A64973
200713,A64976
200811,A64978
200811,A64984
200713,A64985
200713,A64987
200713,A65008
200713,A65033
200811,A65039
200811,A65049
200811,A65051
200811,A65052
200811,A65058
200713,A65059
200811,A65060
200713,A65062
200811,A65067
200811,A65069
200811,A65079
200713,A65084
200811,A65091
200713,A65093
200713,A65099
200811,A65102
200713,A65104
200811,A65112
200811,A65129
200811,A65134
200811,A65138
200811,A65149
200811,A65151
200811,A65153
200811,A65155
200713,A65156
200713,A65157
200811,A65158
200811,A65159
200713,A65160
200811,A65163
200811,A65168
200713,A65169
200713,A65171
200811,A65175
200811,A65177
200811,A65179
200811,A65187
200713,A65190
200811,A65191
200811,A65194
200811,A65198
200811,A65199
200811,A65204
200811,A65215
200811,A65216
200811,A65222
200713,A65224
200713,A65226
200811,A65228
200811,A65235
200811,A65236
200811,A65237
200713,A65238
200811,A65241
200811,A65242
200811,A65249
200713,A65251
200811,A65252
200713,A65255
200811,A65260
200811,A65262
200811,A65266
200811,A65267
200713,A65268
200811,A65270
200711,A65273
200811,A65277
200811,A65279
200811,A65281
200811,A65288
200713,A65290
200811,A65294
200811,A65295
200713,A65296
200713,A65299
200713,A65305
200713,A65315
200811,A65324
200811,A65325
200713,A65338
200811,A65339
200713,A65341
200811,A65343
200811,A65345
200811,A65347
200811,A65348
200811,A65350
200811,A65351
200811,A65354
200713,A65355
200811,A65363
200811,A65370
200713,A65373
200713,A65385
200713,A65407
200711,A65412
200713,A65414
200811,A65415
200713,A65416
200811,A65417
200713,A65421
200811,A65422
200811,A65424
200811,A65425
200713,A65428
200713,A65431
200811,A65436
200713,A65441
200811,A65453
200811,A65455
200713,A65456
200811,A65462
200811,A65465
200713,A65466
200713,A65467
200811,A65471
200811,A65472
200811,A65473
200811,A65474
200811,A65477
200611,A65478
200811,A65492
200811,A65503
200713,A65504
200811,A65510
200713,A65511
200811,A65515
200811,A65521
200713,A65523
200811,A65526
200713,A65528
200811,A65530
200811,A65531
200811,A65532
200713,A65534
200713,A65536
200811,A65537
200811,A65541
200713,A65543
200713,A65545
200811,A65554
200811,A65555
200811,A65556
200811,A65564
200811,A65566
200811,A65567
200811,A65568
200713,A65578
200811,A65579
200811,A65582
200811,A65589
200811,A65606
200811,A65609
200713,A65628
200811,A65629
200713,A65635
200713,A65636
200811,A65647
200811,A65650
200811,A65656
200811,A65662
200713,A65665
200713,A65666
200811,A65686
200811,A65688
200811,A65693
200811,A65698
200713,A65704
200811,A65706
200811,A65750
200713,A65761
200811,A65767
200811,A65791
200811,A65822
200713,A65823
200811,A65831
200811,A65870
200811,A65884
200811,A65899
200811,A65900
200811,A65922
200713,A65927
200811,A65942
200811,A65953
200713,A65956
200713,A65970
200811,A65976
200713,A65980
200811,A65994
200713,A65995
200811,A66001
200811,A66007
200811,A66036
200713,A66044
200811,A66049
200811,A66050
200811,A66053
200713,A66054
200811,A66056
200713,A66060
200811,A66063
200713,A66066
200811,A66069
200811,A66070
200713,A66072
200713,A66074
200713,A66076
200811,A66077
200811,A66079
200811,A66081
200811,A66085
200811,A66086
200713,A66106
200811,A66108
200713,A66115
200811,A66169
200811,A66187
200713,A66189
200711,A66193
200811,A66199
200811,A66204
200811,A66211
200811,A66214
200811,A66224
200713,A66226
200811,A66255
200811,A66259
200811,A66260
200713,A66273
200613,A66297
200713,A66405
200811,A66408
200811,A66410
200811,A66416
200713,A66424
200713,A66438
200713,A66442
200713,A66451
200713,A66463
200811,A66488
200811,A66489
200811,A66493
200811,A66502
200811,A66507
200811,A66509
200811,A66557
200811,A66564
200811,A66591
200713,A66592
200713,A66602
200713,A66607
200811,A66613
200713,A66617
200811,A66620
200713,A66623
200811,A66653
200811,A66656
200811,A66662
200713,A66663
200811,A66724
200811,A66725
200811,A66826
200713,A67078
200811,A67079
200811,A67085
200811,A67194
200811,A67519
200811,A67528
200811,A67536
200811,A69190
200711,A69285
200811,A69297
200811,A69317
200713,A69380
200713,A69975
200513,A79296
200513,A79297
200713,A79298
200711,A79308
200613,A79310
200613,A79312
200811,A79321
200811,A79328
200713,A79329
200713,A79333
200811,A79339
200811,A79343
200811,A79346
200711,A79368
200513,A79369
200613,A79370
200713,A79374
200713,A79378
200613,A79380
200811,A79390
200611,A79398
200811,A79402
200811,A79404
200113,A79433
200213,A79434
200313,A79435
200611,A79437
200211,A79438
200213,A79439
200613,A79440
200211,A79441
200211,A79442
200213,A79443
200211,A79444
200211,A79445
200211,A79447
200213,A79448
200413,A79449
200513,A79450
200511,A79451
200511,A79452
200211,A79453
200413,A79454
200413,A79455
200413,A79456
200311,A79457
200211,A79458
200313,A79460
200313,A79461
200311,A79462
200711,A79464
200213,A79466
200313,A79467
200213,A79468
200113,A79469
200113,A79470
200211,A79471
200211,A79472
200211,A79474
200213,A79475
200413,A79476
200513,A79477
200211,A79478
200311,A79479
200613,A79480
200413,A79481
200211,A79482
200211,A79483
200311,A79484
200213,A79485
200311,A79486
200311,A79487
200311,A79488
200113,A79489
200311,A79490
200211,A79493
200413,A79495
200213,A79497
200213,A79498
200013,A79499
200213,A79500
200311,A79501
200213,A79502
200311,A79503
200413,A79504
200211,A79505
200213,A79506
200313,A79507
200313,A79508
200413,A79509
200313,A79510
200311,A79511
200213,A79512
200311,A79513
200613,A79514
200613,A79515
200513,A79516
200513,A79517
200513,A79518
200513,A79519
200611,A79520
200213,A79521
200411,A79522
200313,A79523
200213,A79524
200513,A79525
200313,A79526
200311,A79527
200411,A79528
200313,A79529
200613,A79531
200611,A79532
200811,A79533
200611,A79534
200411,A79535
200213,A79536
200311,A79537
200213,A79538
200311,A79539
200313,A79540
200511,A79541
200613,A79542
200313,A79543
200213,A79544
200411,A79545
200411,A79546
200213,A79547
200411,A79549
200613,A79550
200511,A79552
200413,A79553
200511,A79554
200711,A79555
200413,A79556
200213,A79558
200311,A79559
200411,A79560
200511,A79561
200313,A79562
200411,A79563
200513,A79564
200411,A79565
200611,A79566
200411,A79567
200313,A79568
200713,A79569
200413,A79570
200413,A79571
200413,A79572
200613,A79574
200613,A79575
200613,A79576
200613,A79577
200411,A79578
200713,A79584
200511,A79586
200511,A79587
200411,A79588
200413,A79589
200511,A79590
200713,A79592
200613,A79593
200411,A79594
200513,A79595
200513,A79596
200413,A79597
200313,A79598
200411,A79599
200611,A79600
200413,A79601
200711,A79603
200713,A79604
200711,A79606
200711,A79608
200713,A79610
200711,A79611
200811,A79612
200511,A79615
200711,A79616
200411,A79617
200413,A79618
200711,A79619
200511,A79620
200613,A79621
200511,A79622
200413,A79623
200511,A79624
200411,A79625
200313,A79626
200513,A79627
200513,A79629
200711,A79630
200713,A79631
200713,A79635
200611,A79636
200413,A79637
200713,A79641
200513,A79643
200513,A79644
200713,A79645
200413,A79646
200511,A79647
200413,A79649
200511,A79653
200513,A79654
200413,A79655
200811,A79656
200611,A79657
200413,A79659
200811,A79660
200713,A79661
200713,A79662
200713,A79665
200511,A79666
200713,A79669
200713,A79671
200713,A79672
200713,A79673
200713,A79674
200713,A79675
200713,A79676
200711,A79678
200811,A79679
200713,A79681
200713,A79682
200511,A79683
200513,A79684
200711,A79685
200413,A79688
200513,A79689
200511,A79692
200511,A79694
200511,A79695
200513,A79698
200511,A79699
200511,A79700
200613,A79701
200413,A79702
200811,A79703
200713,A79704
200511,A79706
200811,A79707
200513,A79708
200611,A79710
200513,A79711
200711,A79712
200613,A79713
200711,A79714
200713,A79715
200613,A79716
200713,A79719
200611,A79720
200711,A79721
200711,A79723
200613,A79725
200611,A79726
200711,A79727
200613,A79729
200713,A79738
200613,A79752
200611,A79754
200713,A79759
200713,A79760
200711,A79762
200713,A79763
200713,A79766
200613,A79767
200611,A79768
200711,A79770
200613,A79771
200611,A79773
200811,A79775
200711,A79777
200713,A79779
200611,A79781
200711,A79782
200613,A79783
200611,A79784
200811,A79787
200713,A79791
200713,A79792
200613,A79793
200811,A79795
200513,A79796
200611,A79797
200711,A79798
200711,A79799
200713,A79804
200711,A79805
200713,A79809
200711,A79810
200711,A79812
200711,A79813
200713,A79814
200713,A79815
200613,A79816
200613,A79817
200711,A79820
200613,A79821
200613,A79824
200713,A79825
200711,A79826
200711,A79828
200711,A79829
200713,A79834
200713,A79836
200711,A79837
200711,A79838
200713,A79839
200713,A79851
200711,A79853
